sample_id,tic_id,label,n_sectors,flux_mean,flux_std,flux_median,flux_mad,flux_skew,flux_kurt,bls_period,bls_duration,bls_depth,bls_power,bls_snr,status,error
SAMPLE_003850,468979441,1,7,1.0016544,0.012153947,1.0,0.00930053,0.2780033,-0.9560511,14.100550275137568,0.3,0.011307549460265753,0.0767164048778138,7.051292741992228,success,
SAMPLE_001173,219175972,1,16,1.0002817,0.017895415,1.0,0.010831714,0.1411139,-0.18624854,14.354427213606803,0.3,0.011016752716777614,0.19054907946352428,7.734690853874607,success,
SAMPLE_000689,105840719,1,5,0.99578923,0.010826786,1.0,0.0041217804,-1.2410854,0.55448914,11.23536768384192,0.3,0.02164251671816759,0.30141445398818123,4.670888414251592,success,
SAMPLE_006289,377290815,0,6,1.0004892,0.0047265487,0.99999994,0.0045197606,-0.29702112,-1.297946,14.775137568784391,0.3,0.005286709193955372,0.012074095051827376,7.3020403833509375,success,
SAMPLE_006936,98613492,0,2,0.9997355,0.0051648924,1.0,0.0040848255,-0.114710435,-0.7500088,12.432216108054027,0.3,0.004823926728376931,0.007481391509460919,3.8217674504060226,success,
SAMPLE_006635,172630205,0,1,1.0000529,0.005317979,1.0,0.003571391,0.002435354,-0.02561593,14.173086543271635,0.27,0.0030258439292546483,0.0016480316671572976,2.624187346398123,success,
SAMPLE_006646,105801221,0,1,1.0000294,0.0010131693,1.0,0.00066301227,0.24909343,0.49783492,3.0750375187593795,0.08,0.000512771324470563,5.994905031343935e-05,4.5547041920542295,success,
SAMPLE_006585,13023738,0,1,1.0000345,0.0037886444,1.0,0.002567649,0.049220216,0.062904835,8.094547273636818,0.08,0.002104796984357354,0.00038542482004630353,5.2277663968899555,success,
SAMPLE_006877,323658120,0,1,0.9997586,0.0037414008,1.0,0.0013002455,-4.984112,36.078106,10.821910955477739,0.27,0.02557393664266188,0.0637675579517812,2.9757610942392136,success,
SAMPLE_006767,305943739,0,2,0.98632896,0.015350892,1.0,0.00113374,-0.15010534,-1.9749005,14.992746373186593,0.3,0.0168966612730699,0.06166738703020179,4.384904592907167,success,
SAMPLE_001511,443341002,1,2,1.0385768,0.05618134,1.0,0.032907397,0.021708483,-1.9371036,14.49224612306153,0.215,0.058496237230794515,0.5303805143750154,3.4244140375125505,success,
SAMPLE_006663,139118482,0,1,0.9999081,0.002378233,1.0,0.0014036894,-1.0560373,4.389731,13.425962981490745,0.135,0.009904404888608387,0.009515431911156502,5.487182645690536,success,
SAMPLE_003499,68893269,1,3,1.0064567,0.013191225,1.0,0.005328983,0.6195972,-1.4501238,14.97823911955978,0.3,0.009941371018298,0.042694930536532734,3.025520807697732,success,
SAMPLE_001094,262880065,1,4,0.99942595,0.007963501,1.0,0.0031933784,0.6780719,0.17328167,14.455977988994496,0.3,0.009576920124721227,0.01981095820026274,3.3230327553918766,success,
SAMPLE_005972,400595342,0,4,1.0000108,0.0025617334,1.0,0.0017198324,0.1410669,0.4106958,14.564782391195598,0.3,0.002506130758517201,0.00946186156214111,3.1082523530123938,success,
SAMPLE_007076,42015200,0,2,1.0169083,0.0510514,1.0,0.037881136,0.3628104,-1.375238,11.264382191095548,0.3,0.06295421173561686,1.708153326133991,2.9252877777910538,success,
SAMPLE_003356,350020859,1,2,0.9997423,0.0015331488,1.0,0.0013988018,-0.056013633,-1.3862772,11.815657828914457,0.215,0.0013949365674633773,0.0006022399644327947,4.42140830687448,success,
SAMPLE_006911,134396419,0,2,1.0000093,0.0012464159,1.0,0.0008303523,0.051424716,0.17208433,4.366183091545773,0.08,0.0006635437834686625,0.00013935189659154064,11.294944512624992,success,
SAMPLE_000241,346338552,1,6,1.0126817,0.022545127,1.0,0.0045235753,0.794498,-1.158528,13.302651325662831,0.3,0.01703899077409942,1.0958400413111156,3.966597915909217,success,
SAMPLE_004641,54141697,1,1,1.0000106,0.008759628,1.0,0.005928904,0.028986514,0.008827448,3.2201100550275137,0.3,0.00493903636818284,0.021076485332745084,4.821909192612941,success,
SAMPLE_002621,177254988,1,29,1.0020071,0.014246091,1.0,0.009582162,0.59026766,0.041956186,12.903701850925462,0.3,0.00522349953011694,0.12866216918710746,7.837964961590627,success,
SAMPLE_000128,153951307,1,10,0.99811184,0.013885061,1.0,0.003932476,-1.2701131,2.7560139,14.833166583291645,0.3,0.018959592779113358,0.2636684271495837,12.284502210953248,success,
SAMPLE_001458,289931756,1,2,0.9943287,0.022607954,1.0,0.011284828,-1.0081,0.59726596,4.155827913956978,0.3,0.02488956927758268,0.8003819312000752,5.498150399601549,success,
SAMPLE_006352,230267547,0,2,0.9985543,0.0037548968,1.0,0.0026251078,-0.33418342,-1.3259089,6.128814407203602,0.3,0.0031764611982541577,0.005625122452287939,2.6114289665641888,success,
SAMPLE_006184,220518305,0,3,1.0029347,0.007608423,1.0,0.0042298436,0.56355685,-1.349254,14.40520260130065,0.3,0.007575977007322387,0.012397412364943133,2.916279744107138,success,
SAMPLE_007034,184952758,0,2,0.99994534,0.0011810723,1.0,0.0009499788,-0.10744465,-0.78343606,12.330665332666333,0.3,0.0017783913135247305,0.0006831379434283667,5.495143530323709,success,
SAMPLE_003785,353361266,1,2,1.0001911,0.008930017,1.0,0.006160885,0.08016887,-0.13243127,10.343171585792897,0.135,0.00978562581598664,0.018672902159048318,5.319618663912728,success,
SAMPLE_000102,158002130,1,15,0.99758077,0.013198684,1.0,0.0061160326,-0.03208852,-0.48488474,14.216608304152075,0.3,0.0061469515635307215,0.07770488031291375,7.458347301673519,success,
SAMPLE_006708,384744828,0,1,1.0000008,0.0010408688,1.0,0.0006928146,-0.028509393,0.37680936,3.0387693846923463,0.05,0.0017818282707045196,0.00045401241403830576,6.678297429520025,success,
SAMPLE_003300,306512967,1,16,1.0009397,0.017216409,1.0,0.012643158,0.2001832,-0.5637152,13.222861430715357,0.3,0.007393403496906781,0.12104991861114858,7.465665212897129,success,
SAMPLE_006194,307111282,0,1,0.99995834,0.0015158077,1.0,0.000921607,-0.6097658,2.4446378,14.100550275137568,0.3,0.0054282017826692,0.0031822604560842924,2.640940600048532,success,
SAMPLE_003391,181949561,1,3,1.0014995,0.010033348,1.0,0.003913164,0.9837953,2.05205,4.061530765382692,0.105,0.01788445079030261,0.4373997707467584,8.308732837705943,success,
SAMPLE_005758,301031110,1,1,0.99997073,0.0091892285,1.0,0.006142199,-0.03440838,0.08174944,3.829414707353677,0.105,0.010609769223865115,0.025496471475802474,12.175335558332302,success,
SAMPLE_002213,18794442,1,2,1.000027,0.00867591,1.0,0.0058388114,0.01739084,0.0014572144,2.0087543771885943,0.215,0.0015920785282597747,0.0047221722567916445,10.202862396010604,success,
SAMPLE_004276,271424111,1,8,1.0015044,0.39823487,1.0,0.02954173,-361.53375,135033.06,14.651825912956477,0.05,0.4589603107563873,30.754106760041545,3.7929672177234695,success,
SAMPLE_006210,387413037,0,1,1.0000035,0.0013234348,1.0,0.0008877516,0.06924951,0.048805237,1.2398699349674838,0.3,0.000273090412002245,0.00011563376753427547,4.288404153306632,success,
SAMPLE_000888,372172128,1,3,1.0022746,0.0058988743,1.0,0.0030609965,0.59987086,-1.0156119,13.048774387193596,0.3,0.004358183721637687,0.007967884564974268,2.8821739457402207,success,
SAMPLE_001452,437253811,1,2,0.9828188,0.030212387,1.0,0.022739053,-0.07303847,-1.8196057,14.325412706353177,0.215,0.03483040858235389,0.17894071089702243,3.254097390923192,success,
SAMPLE_006332,378355116,0,6,1.0035448,0.015932132,1.0,0.007958412,0.95555705,-0.37916827,14.223861930965482,0.3,0.009723998819680644,0.1015533083704917,5.789729389716015,success,
SAMPLE_002954,78055054,1,4,0.99851155,0.014841406,1.0,0.009463906,-0.13070123,0.12408996,4.387943971985993,0.105,0.016780940490858636,0.5633407274973566,12.257593390086939,success,
SAMPLE_006524,373576942,0,5,0.99256283,0.022310872,1.0,0.017063975,-0.28798983,-1.2782737,13.926463231615807,0.215,0.02283568917495865,0.1770386236823624,10.558075990990318,success,
SAMPLE_001202,255756918,1,3,1.0152607,0.03214402,1.0,0.018070579,0.39397442,-1.4750141,14.165832916458228,0.3,0.03558394364828414,0.27350288184188043,4.555037087550356,success,
SAMPLE_006235,348673213,0,1,0.9999912,0.0070838635,1.0,0.0047288537,-0.0007589213,0.017753363,9.088294147073537,0.3,0.0035597721826509604,0.0040423609795678115,3.685449571661678,success,
SAMPLE_006745,255918903,0,1,0.99997705,0.007865206,1.0,0.0052490234,-0.08705392,0.18490124,1.718609304652326,0.105,0.007280746985195715,0.022025354453242364,7.714183806657611,success,
SAMPLE_004069,340624586,1,1,0.9999821,0.0023880138,1.0,0.0015797019,-0.032051522,0.30969,13.338919459729864,0.16,0.003556161255685141,0.0014543225307901537,2.8307876306386563,success,
SAMPLE_006656,219379012,0,2,1.0013317,0.0048227916,1.0,0.0046367645,0.012115758,-1.7856641,13.940970485242621,0.3,0.0054167363043918304,0.006322992437228698,3.4170226081402233,success,
SAMPLE_007061,265077027,0,1,0.9999812,0.0020997138,1.0,0.0013770461,-0.109690644,0.76425505,4.794147073536768,0.05,0.004986725503735947,0.002685682574957938,8.06725464230587,success,
SAMPLE_003296,282221346,1,3,0.997735,0.0064445427,1.0,0.0049198866,-0.27474308,-1.4261956,13.585542771385692,0.3,0.007786208175179746,0.018581574069527807,6.160651359538476,success,
SAMPLE_001552,448098793,1,1,1.0003638,0.006738249,1.0,0.004919648,-0.08116774,-0.1497283,3.916458229114557,0.3,0.007187095111729271,0.04289892616845803,4.016406389952464,success,
SAMPLE_007050,143526444,0,3,1.0015303,0.0029266407,1.0,0.0011634231,0.5501583,-1.4130282,12.620810405202601,0.3,0.0022542266360853114,0.0021952242979933674,3.6954459929785766,success,
SAMPLE_006781,239372503,0,4,1.0101599,0.014910042,1.0,0.007837236,0.03209298,-1.8933729,12.852926463231615,0.215,0.008606760452552509,0.028371232661759175,4.896520024708041,success,
SAMPLE_001294,234519192,1,13,0.9978326,0.0062967427,1.0,0.0064641833,0.20692523,-1.4000372,14.557528764382191,0.3,0.005440179097673929,0.117908665681237,7.968490658354119,success,
SAMPLE_003510,426144112,1,4,0.9991676,0.016660603,1.0,0.012595475,-0.069755144,-0.5848019,12.294397198599299,0.3,0.012046886393895201,0.1056527994612398,4.249336478231,success,
SAMPLE_005999,425721385,0,2,1.000135,0.0020664237,1.0,0.0012525618,0.5584219,1.9608588,9.76288144072036,0.3,0.0005780916894173102,0.0005027888570662199,2.5345277899600567,success,
SAMPLE_000584,356590734,1,7,0.99572194,0.008735286,1.0,0.0045803785,-0.46391395,-1.3778006,4.830415207603802,0.08,0.00709017737527859,0.15973487983902912,6.6721548626974005,success,
SAMPLE_003202,160476088,1,1,0.99987483,0.010606108,1.0,0.0070109367,0.005693784,0.08832955,13.411455727863931,0.3,0.010922452090841092,0.012884395645085646,3.2844359943050563,success,
SAMPLE_006350,233569098,0,11,0.9986943,0.013653397,1.0,0.009931147,-0.34346887,-0.9198966,14.158579289644821,0.3,0.006452657886157866,0.07194837967913428,6.538582041808306,success,
SAMPLE_006449,197959526,0,1,0.9995686,0.012625375,1.0,0.008077621,-0.14387834,0.35664916,13.382441220610305,0.3,0.023426543440635914,0.05927071725820818,2.1596516441205527,success,
SAMPLE_001625,251855940,1,2,0.9987076,0.024337608,1.0,0.021799803,-0.11749619,-1.2722954,13.955477738869435,0.3,0.035467286421808415,0.27171253572334464,3.8303844815282755,success,
SAMPLE_006716,113295476,0,2,0.99939215,0.018762572,1.0,0.013766885,-0.092084914,-0.46687007,14.115057528764382,0.27,0.016551938965727753,0.058902836957913,5.7707471813688205,success,
SAMPLE_007015,17129975,0,1,0.99998105,0.0049555195,1.0,0.003277719,0.001409694,0.119903326,1.5155077538769384,0.05,0.004476671923598579,0.006122400706774189,12.495365887994712,success,
SAMPLE_006643,386297468,0,3,1.0072781,0.018527385,1.0,0.010556161,0.50447947,-1.2852237,7.129814907453727,0.27,0.008974813413414292,0.07466732467179221,5.441186346664983,success,
SAMPLE_005945,124709665,0,2,1.0000272,0.0016232178,1.0,0.0009942055,0.2532822,1.2469635,1.870935467733867,0.08,0.001382414819989429,0.004996494435419287,11.616333348938431,success,
SAMPLE_000162,355867695,1,10,1.0012022,0.02212634,1.0,0.019717634,0.2761321,-1.393683,13.005252626313156,0.3,0.02065876283032188,0.9617588294647283,3.075628610482734,success,
SAMPLE_006568,303883880,0,1,1.0000467,0.017706465,1.0,0.011832237,-0.02061269,0.005571604,0.8989494747373687,0.105,0.012054087614626573,0.1641175113757254,17.437020730974186,success,
SAMPLE_006898,274138511,0,2,1.0038046,0.00692719,1.0,0.005728662,0.030605586,-1.8557085,13.832166083041521,0.3,0.007188531476087338,0.011161796713062853,2.8650184360284316,success,
SAMPLE_001629,260962960,1,3,0.9993366,0.0086189965,1.0,0.007037401,-0.1703287,-0.87100863,13.7016008004002,0.3,0.01182596359531403,0.03237606556270588,4.786137975982706,success,
SAMPLE_000556,198153540,1,11,1.0010136,0.013662988,1.0,0.012776017,-0.08586874,-1.5290359,12.831165582791396,0.3,0.014474199708552148,0.9201347920358004,5.197014443042312,success,
SAMPLE_001042,439456714,1,2,0.9963461,0.010401526,1.0,0.0086762905,-0.20086965,-1.4138368,13.483991995997998,0.3,0.012128291935781806,0.031331334104544147,3.92003944526695,success,
SAMPLE_003271,295507430,1,2,0.999979,0.0078529585,1.0,0.0064825416,-0.0066533354,-0.89623904,14.115057528764382,0.215,0.0075552818516690734,0.008762130572227569,4.626795588132446,success,
SAMPLE_005974,90544017,0,2,1.0000846,0.0013641746,1.0,0.0008279085,0.5497628,2.0843701,0.8626813406703351,0.3,0.00019105184783878903,0.0006061871782036418,7.185225128849448,success,
SAMPLE_006510,360816293,0,1,0.99970436,0.005917523,1.0,0.0036302805,-0.57782596,1.4521523,3.553776888444222,0.105,0.014781024219191708,0.05789684939660794,11.288947670020935,success,
SAMPLE_003229,161247580,1,4,1.0053694,0.05277262,1.0,0.019679844,0.43336454,-0.79483366,14.049774887443721,0.3,0.07174128750977098,1.111711464048878,4.01699068823138,success,
SAMPLE_004153,303523128,1,7,0.99311435,0.01623426,1.0,0.010330915,-0.26157784,-1.7695252,12.910955477738868,0.3,0.01929198964302358,0.561993105223659,4.61654810212095,success,
SAMPLE_001885,440113053,1,3,0.98772925,0.038618114,0.99999994,0.010365009,-1.7397379,1.7635198,14.020760380190094,0.3,0.09618869046859858,2.9977335923966932,4.5087965226272235,success,
SAMPLE_006465,253132689,0,2,0.9994231,0.0030619116,1.0,0.0026788712,-0.10076266,-1.2561766,14.767883941970984,0.3,0.0032318231680948774,0.002256051093804319,4.099709827322754,success,
SAMPLE_006459,293708935,0,1,1.0000143,0.00069260824,1.0,0.00045120716,0.26200834,0.69652724,2.6833416708354174,0.08,0.0004675918178881726,4.963175855140428e-05,10.121518149685325,success,
SAMPLE_006732,48276576,0,2,0.9999783,0.010757213,1.0,0.0072925687,-0.019205635,0.0042209625,0.8336668334167083,0.08,0.0035288830117139584,0.02187372139265327,9.690990722191586,success,
SAMPLE_001916,66413476,1,2,0.99983656,0.006043259,1.0,0.0050483346,-0.040506408,-0.9657116,13.048774387193596,0.3,0.006399553006145289,0.008334195711067261,3.291614694156506,success,
SAMPLE_006540,130191319,0,1,1.0000229,0.0038062385,1.0,0.002553463,0.061677493,0.06948948,0.5507753876938469,0.3,0.00045879828415515693,0.0009118680895353782,5.7634941511146955,success,
SAMPLE_000686,236387002,1,7,0.99447817,0.014567893,1.0,0.005368948,-1.0733315,0.9370518,6.397198599299649,0.3,0.025273876830587336,0.6330199303972701,4.259416032955079,success,
SAMPLE_002044,464593883,1,4,0.99854964,0.012463443,1.0,0.010329783,-0.16317447,-1.0080054,12.918209104552275,0.3,0.014404933831534263,0.08943341315576944,4.696765005846838,success,
SAMPLE_006821,312221462,0,6,1.0012286,0.0075893635,1.0,0.005913079,-0.037876002,-1.1214608,13.607303651825912,0.3,0.011538674205311045,0.02895816802554753,5.650905561928858,success,
SAMPLE_003607,127505658,1,6,1.0076588,0.024610175,1.0,0.0155496,0.50296926,-1.0985618,14.60105052526263,0.3,0.021144514835000117,0.24142887410807165,4.431985204169084,success,
SAMPLE_005210,243030574,1,5,1.0051136,0.014677942,0.99999994,0.014605761,0.06454863,-1.5477418,12.744122061030515,0.3,0.014283711431719694,0.1223126351526516,4.243781830352437,success,
SAMPLE_006153,430677414,0,7,0.99934095,0.01170464,1.0,0.011508703,-0.1416752,-1.3273748,12.744122061030515,0.3,0.00471549148391274,0.027083277400651657,6.317005291982548,success,
SAMPLE_006445,12036590,0,1,0.99887437,0.05302677,0.99999994,0.0314081,0.22400586,2.277297,6.128814407203602,0.3,0.0815486633209771,2.148009590088498,2.2343001389187016,success,
SAMPLE_003172,444558604,1,3,0.99870485,0.010313872,1.0,0.006543994,-0.5858968,0.3895681,1.9869934967483742,0.16,0.010095939747680376,0.1815847309111338,14.49675662702429,success,
SAMPLE_002051,407166076,1,3,0.99958855,0.007977229,1.0,0.0055088997,-0.2363865,-0.09057808,8.754627313656828,0.135,0.01083174317896963,0.045640070854815334,10.812074253549028,success,
SAMPLE_003814,1042432,1,2,1.0225941,0.028121049,1.0,0.007715285,0.114669435,-1.9573976,13.433216608304152,0.3,0.026744270407730003,0.17559534791205766,3.366228589140069,success,
SAMPLE_005902,421006834,1,2,1.0000087,0.005302991,1.0,0.0035555959,-0.023708142,0.13339114,12.352426213106552,0.135,0.005518346919246306,0.001933711697793355,5.608534100315276,success,
SAMPLE_000038,369960846,1,10,1.0017585,0.02251193,1.0,0.014371872,0.1018389,0.045608044,3.2128564282141068,0.105,0.007240676023636009,0.3111041279831132,10.737015269303438,success,
SAMPLE_005802,210873792,1,4,1.0036712,0.009842283,1.0,0.008035004,0.2143099,-1.4390854,13.244622311155577,0.3,0.008629777543684672,0.0321723621159052,4.250865927305847,success,
SAMPLE_003197,92004082,1,3,0.99505466,0.011329267,1.0,0.0056776404,-0.5536438,-1.2147385,3.060530265132566,0.27,0.0034602042022004184,0.02989062725639035,6.6618286113189695,success,
SAMPLE_000029,201642601,1,5,1.0027051,0.020727407,1.0,0.014299631,0.05021142,-0.47150373,14.985492746373186,0.3,0.009902106770654732,0.158843783965863,7.176781287860253,success,
SAMPLE_006681,198616607,0,7,1.0027146,0.03770658,1.0,0.01889646,-0.5853193,-0.3735957,14.564782391195598,0.3,0.030925399637057947,0.6197344620772101,4.673904851031933,success,
SAMPLE_005088,236158940,1,2,1.0004779,0.0054782527,1.0,0.004803717,0.016828613,-1.1825626,14.209354677338668,0.215,0.006029497129517825,0.005653176941221304,5.058706858553273,success,
SAMPLE_006212,276380902,0,2,1.0147647,0.018764757,1.0,0.0072221756,0.031125337,-1.9662888,14.441470735367684,0.3,0.01914804268104662,0.07919586831927952,3.2816673463212394,success,
SAMPLE_000307,240681314,1,4,1.0021136,0.008499048,1.0,0.0029191375,1.7360406,2.5034914,2.7341170585292645,0.08,0.0051950183673084935,0.060615532769166675,8.047312814259842,success,
SAMPLE_007059,279999655,0,1,0.99989295,0.0019465765,1.0,0.0011119843,-1.0025296,3.5933433,1.5445222611305653,0.08,0.0038298817487173445,0.006725275344899045,15.338900937503993,success,
SAMPLE_007071,350332997,0,13,0.99939847,0.031812925,1.0,0.017846853,-0.5486044,-0.051091194,13.201100550275138,0.3,0.030679645043839635,1.519632981015822,3.8125969685927004,success,
SAMPLE_006599,321436679,0,2,1.0144628,0.024198053,0.99999994,0.0108450055,0.32916996,-1.6902092,10.560780390195097,0.3,0.01943299598510169,0.13406267319972734,2.5299225566343306,success,
SAMPLE_006896,294315741,0,1,0.99994415,0.010957476,1.0,0.007215917,-0.03544486,0.3710518,3.5682841420710356,0.08,0.013066600859091783,0.03440331568917985,9.019291321745177,success,
